time,reward,position,bar_return,cost,strategy_ret,equity
2021-02-18 01:30:00+00:00,-0.000586047244571485,1,-0.000586047244571485,0.0,-0.000586047244571485,0.0007235523750118067
2021-02-18 02:00:00+00:00,0.0005650989805583533,1,0.0005650989805583533,0.0,0.0005650989805583533,0.0007239612537213064
2021-02-18 02:30:00+00:00,0.003009283400611043,1,0.003009283400611043,0.0,0.003009283400611043,0.0007261398583048155
2021-02-18 03:00:00+00:00,-0.0045547602405173904,1,-0.0045547602405173904,0.0,-0.0045547602405173904,0.0007228324653491537
2021-02-18 03:30:00+00:00,-0.0009206884945043267,1,-0.0009206884945043267,0.0,-0.0009206884945043267,0.0007221669618148526
2021-02-18 04:00:00+00:00,-0.0019295580620164853,1,-0.0019295580620164853,0.0,-0.0019295580620164853,0.0007207734987315608
2021-02-18 04:30:00+00:00,0.004257856006211221,1,0.004257856006211221,0.0,0.004257856006211221,0.0007238424485022528
2021-02-18 05:00:00+00:00,0.0018675690310269838,1,0.0018675690310269838,0.0,0.0018675690310269838,0.0007251942742424185
2021-02-18 05:30:00+00:00,-0.00154543206644267,1,-0.00154543206644267,0.0,-0.00154543206644267,0.0007240735357566037
2021-02-18 06:00:00+00:00,-0.0034502581080586335,1,-0.0034502581080586335,0.0,-0.0034502581080586335,0.0007215752951690288
2021-02-18 06:30:00+00:00,-0.0016224270778174218,1,-0.0016224270778174218,0.0,-0.0016224270778174218,0.0007204045918714624
2021-02-18 07:00:00+00:00,-0.009576990255012763,1,-0.009576990255012763,0.0,-0.009576990255012763,0.000713505284115443
2021-02-18 07:30:00+00:00,0.009597623430806104,1,0.009597623430806104,0.0,0.009597623430806104,0.0007203532391482734
2021-02-18 08:00:00+00:00,-0.0019646656889258356,1,-0.0019646656889258356,0.0,-0.0019646656889258356,0.0007189379858554122
2021-02-18 08:30:00+00:00,-0.0017974906944962844,1,-0.0017974906944962844,0.0,-0.0017974906944962844,0.0007176457015159171
2021-02-18 09:00:00+00:00,-0.0013143318645410268,1,-0.0013143318645410268,0.0,-0.0013143318645410268,0.0007167024769029639
2021-02-18 09:30:00+00:00,0.0025575670443920926,1,0.0025575670443920926,0.0,0.0025575670443920926,0.000718535491538525
2021-02-18 10:00:00+00:00,0.001015240388487934,1,0.001015240388487934,0.0,0.001015240388487934,0.000719264977790097
2021-02-18 10:30:00+00:00,-0.003474289198636583,1,-0.003474289198636583,0.0,-0.003474289198636583,0.0007167660432468032
2021-02-18 11:00:00+00:00,-0.004327746957506753,1,-0.004327746957506753,0.0,-0.004327746957506753,0.0007136640611838978
2021-02-18 11:30:00+00:00,-0.0008932322053675669,1,-0.0008932322053675669,0.0,-0.0008932322053675669,0.000713026593460635
2021-02-18 12:00:00+00:00,-0.003563737465223141,-1,-0.002163737465223141,0.0008,-0.003563737465223141,0.0007104855538758189
2021-02-18 12:30:00+00:00,-0.005335593980131054,1,0.003935593980131054,0.0008,-0.005335593980131054,0.000706694691431589
2021-02-18 13:00:00+00:00,0.0017143701328251044,-1,0.003114370132825104,0.0008,0.0017143701328251044,0.0007079062277036053
2021-02-18 13:30:00+00:00,-0.003318163662756715,-1,0.003318163662756715,0.0,-0.003318163662756715,0.0007055572789822001
2021-02-18 14:00:00+00:00,-0.0015686466816896363,-1,0.0015686466816896363,0.0,-0.0015686466816896363,0.0007044505088977827
